artistName,trackName,sPlayed,count,genres,trackId,duration,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Drowning Pool,Bodies,201,1,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling']",7CpbhqKUedOIrcvc94p60Y,201960.0,0.656,0.00347,0.932,0.00147,0.144,0.544,-3.405,0.0708,130.936,4.0,4.0
Element Eighty,Broken Promises,39,1,"['alternative metal', 'nu metal', 'rap rock']",2YnvR7uhlWpPdYUn1eR25y,197933.0,0.446,0.00487,0.947,1.38e-05,0.0385,0.653,-2.983,0.1,173.625,1.0,4.0
Eluveitie,A Rose for Epona,266,1,"['bow pop', 'celtic metal', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",4B8aMSI3d7IOgAFHwkrp4o,266266.0,0.48,0.0259,0.969,0.0,0.0632,0.157,-2.742,0.0964,100.057,11.0,4.0
Eluveitie,The Call of the Mountains,232,1,"['bow pop', 'celtic metal', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",0vTEksNDRuJxDMLOOgn0fA,253896.0,0.305,0.0385,0.884,7.96e-05,0.974,0.196,-4.869,0.0514,108.355,11.0,4.0
Emigrate,Eat You Alive,213,1,"['industrial metal', 'industrial rock', 'neue deutsche harte']",3TFR31VqGhaigtqa71obFU,213200.0,0.566,4.09e-05,0.96,1.02e-05,0.0895,0.332,-3.461,0.0903,128.014,4.0,4.0
Emigrate,I'm Not Afraid,274,1,"['industrial metal', 'industrial rock', 'neue deutsche harte']",,,,,,,,,,,,,
Emigrate,Let's Go,250,1,"['industrial metal', 'industrial rock', 'neue deutsche harte']",50oTQ7YbF29EcGRXrX26UK,250813.0,0.666,0.0156,0.685,0.0,0.114,0.75,-6.513,0.0259,90.0,5.0,4.0
Ensiferum,Andromeda,0,1,"['finnish melodeath', 'finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",0yyD9NWnZoRestLJVBtFGE,244093.0,0.423,8.39e-05,0.991,2.57e-05,0.154,0.207,-3.935,0.0966,130.057,7.0,4.0
Ensiferum,Lai Lai Hei,435,1,"['finnish melodeath', 'finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",68FjHQbNL1Gn8AFSaI4dnF,435253.0,0.224,6.3e-05,0.842,0.693,0.112,0.526,-7.283,0.0389,166.441,11.0,4.0
Epica,Alpha - Anteludium -,98,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",,,,,,,,,,,,,
Epica,Beyond the Matrix,386,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",3Pv2hxfACvClA6ufdOEbYQ,386080.0,0.255,0.000158,0.941,0.00573,0.176,0.461,-5.385,0.0874,119.994,6.0,4.0
Epica,Canvas of Life,328,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",4Rm5PyaNysdcALm8964qsm,328007.0,0.503,0.52,0.416,0.0,0.135,0.257,-8.517,0.0261,93.935,0.0,3.0
Epica,Once Upon a Nightmare,428,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",71TLx5g6SQvxJVlgVV1nSQ,428040.0,0.202,0.165,0.545,0.00483,0.133,0.111,-7.91,0.0331,180.159,9.0,3.0
Epica,Rivers,288,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",6SO03S6E3WsdfUsrdz447z,288016.0,0.468,0.594,0.301,0.00101,0.163,0.0979,-10.897,0.0283,83.894,0.0,4.0
Epica,Storm the Sorrow,312,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",54dFYX1WmZFpu3Teceo5lY,312413.0,0.51,0.0194,0.887,0.0,0.225,0.255,-5.569,0.0799,134.029,6.0,4.0
Epica,The Skeleton Key,306,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",6IVKiq8Xxhvg03MUtu5smv,306346.0,0.486,0.0141,0.75,0.00139,0.104,0.229,-8.237,0.0544,141.966,0.0,4.0
Epica,Unleashed,348,1,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",2EO2MCzUHcZ1L8NWx2vYSJ,348333.0,0.243,0.00437,0.931,0.0143,0.072,0.333,-2.731,0.0915,94.007,11.0,3.0
Escape the Fate,This War Is Ours (The Guillotine II),266,1,"['alternative metal', 'metalcore', 'modern rock', 'pixie', 'pop punk', 'screamo']",1z33QOn2Hcq9SfI5pES25L,266733.0,0.399,0.00838,0.955,0.0,0.0759,0.152,-5.593,0.163,95.498,4.0,4.0
Evergrey,King of Errors,6,1,"['melodic metal', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'swedish progressive metal']",4H4VLLPVVsPvPb9H1gGR72,340573.0,0.453,0.000205,0.947,0.0107,0.289,0.285,-4.617,0.0433,110.007,8.0,4.0
Falconer,Mindtraveller (Acoustic),309,1,"['folk metal', 'melodic metal', 'neo classical metal', 'nordic folk metal', 'power metal', 'swedish power metal']",41Au1fxIqsSOVChu4iQK7Y,309186.0,0.627,0.783,0.341,0.0,0.127,0.35,-9.498,0.0269,77.497,7.0,4.0
Falkenbach,Eweroun,349,1,"['autonomous black metal', 'folk black metal', 'folk metal', 'german metal', 'icelandic black metal', 'nordic folk metal', 'pagan black metal', 'viking black metal', 'viking metal']",2CdoEZhVgOa0JVkJYJ3bMF,349760.0,0.496,6.43e-05,0.667,0.241,0.109,0.151,-7.83,0.0279,140.0,9.0,4.0
Falling In Reverse,Raised By Wolves,0,1,"['metalcore', 'modern rock', 'pop punk', 'rap metal']",4vqmSmLC0dbw1UF7mmUDZe,204693.0,0.368,0.0346,0.871,0.0,0.0599,0.527,-3.395,0.106,84.585,2.0,4.0
Finntroll,Can You Forgive Her?,260,1,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",5H03jN1O1f1KtgpPAMpkpB,260026.0,0.599,0.0356,0.901,1.44e-05,0.109,0.486,-5.448,0.0823,119.959,11.0,4.0
Finntroll,Svart Djup,237,1,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",2rgx4QXknBiTfKddwHSb5D,237480.0,0.126,0.0656,0.504,0.527,0.106,0.308,-11.69,0.0281,66.664,4.0,4.0
Finntroll,Trollhammaren,4,1,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",4VCorAVM6wDkBp5MTZkV3A,208680.0,0.43,1.78e-06,0.934,0.484,0.354,0.449,-6.107,0.0862,94.989,0.0,4.0
Fleshgod Apocalypse,The Violation,317,2,"['blackened deathcore', 'brutal death metal', 'death metal', 'italian death metal', 'opera metal', 'symphonic death metal', 'symphonic metal', 'technical death metal']",71lK2GJzwUVThQuOGKTHSE,258866.0,0.384,0.00356,0.991,0.845,0.527,0.0299,-1.457,0.0878,134.913,7.0,4.0
Flying Colors,Kayla,389,4,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",6FoD5wnKdN9xPFXw27v79q,311600.0,0.403,0.056,0.819,0.0,0.107,0.344,-4.602,0.0476,162.057,11.0,3.0
Foo Fighters,The Pretender,269,1,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",7x8dCjCr0x6x2lXKujYD34,269373.0,0.433,0.000917,0.959,0.0,0.028,0.365,-4.04,0.0431,172.984,9.0,4.0
Ghost,Cirice,362,1,"['hard rock', 'metal']",5j3iBuHq6vv7VcBo4Y2QrK,362093.0,0.555,0.00254,0.798,1.5e-05,0.171,0.284,-5.658,0.0279,89.987,3.0,4.0
Ghost,Crucified,313,1,"['hard rock', 'metal']",0PSWSiRXsxsLAEdEhaJAId,313413.0,0.517,0.00385,0.704,0.0,0.103,0.279,-6.837,0.0358,115.977,4.0,4.0
Ghost,Dance Macabre,219,1,"['hard rock', 'metal']",4pIKFpwflOdhYNIRmPTj3E,219720.0,0.619,1.89e-05,0.696,0.00555,0.38,0.727,-6.269,0.0315,125.986,7.0,4.0
Ghost,He Is,739,3,"['hard rock', 'metal']",6NFKy0jg3S6x380iuF47jX,253173.0,0.496,0.00248,0.725,0.00748,0.0895,0.244,-5.433,0.0284,100.089,7.0,4.0
Ghost,He Is - HEALTH Remix,221,1,"['hard rock', 'metal']",3b7sIfvqGCnc2Y3dU4axok,221437.0,0.26,0.0478,0.373,0.589,0.115,0.0394,-15.559,0.0382,100.055,0.0,4.0
Ghost,If You Have Ghosts,214,1,"['hard rock', 'metal']",1sNSlzvQ5jPir46X5X1TeH,214880.0,0.508,0.00271,0.782,0.0004,0.0812,0.565,-4.838,0.0385,135.02,6.0,4.0
Ghost,Kiss The Go-Goat,195,1,"['hard rock', 'metal']",56k2ztFw7hQRzDeoe80pJo,195693.0,0.469,0.000213,0.851,7.86e-06,0.154,0.549,-4.147,0.0547,130.053,10.0,4.0
Ghost,Life Eternal,418,3,"['hard rock', 'metal']",5fXQmRFO1CDN04HtUVNCUh,207120.0,0.443,0.0188,0.612,1e-06,0.103,0.204,-7.321,0.0275,155.961,1.0,4.0
Ghost,Mary On A Cross,244,1,"['hard rock', 'metal']",2HZLXBOnaSRhXStMLrq9fD,244804.0,0.466,0.000235,0.9,0.00104,0.103,0.561,-4.469,0.0447,130.02,11.0,4.0
Ghost,Monstrance Clock,353,1,"['hard rock', 'metal']",70dOLeFZQqrmIHdcJcazoT,353320.0,0.457,0.0288,0.691,0.000256,0.178,0.276,-5.884,0.0289,105.058,7.0,4.0
Ghost,Square Hammer,298,2,"['hard rock', 'metal']",5TNhjanmvwvmjCz2WYwSAv,239293.0,0.53,3.31e-05,0.903,0.182,0.259,0.747,-4.396,0.0483,129.983,2.0,4.0
Ghost Brigade,Departures,298,1,"['doom metal', 'finnish death metal', 'finnish doom metal', 'finnish melodeath', 'finnish metal', 'gothic metal', 'melodic death metal']",3vBbCLBmaeVO1n7Ac8ZfNW,298506.0,0.419,0.000445,0.839,0.000218,0.108,0.213,-8.169,0.0355,101.921,0.0,4.0
Ghost Brigade,Into The Black Light,327,1,"['doom metal', 'finnish death metal', 'finnish doom metal', 'finnish melodeath', 'finnish metal', 'gothic metal', 'melodic death metal']",34V0D8JX6DxRCMMvv343L1,327440.0,0.441,0.000623,0.674,0.000134,0.11,0.347,-5.741,0.0451,147.958,10.0,4.0
Godsmack,Awake,304,1,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",6xXlurslWqFuyqTCBlErzX,304373.0,0.395,1.74e-05,0.756,0.00665,0.319,0.475,-4.12,0.0544,112.092,7.0,4.0
Gojira,Amazonia,3828,14,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",1GWtUkDQk7XC35r7kTPfqx,300783.0,0.382,0.00038,0.954,0.776,0.244,0.513,-4.831,0.0417,181.933,9.0,4.0
Gojira,Another World,3975,17,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",7cRGgrQ9eg8V8A4FsSj020,264947.0,0.351,0.00121,0.877,0.783,0.119,0.238,-5.044,0.0422,169.999,7.0,4.0
Gojira,Born For One Thing,3135,14,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",61GkJ0y15jxDyBrdcb6PqR,260741.0,0.215,3.67e-05,0.971,0.624,0.308,0.376,-4.897,0.0761,145.913,9.0,4.0
Gojira,Born in Winter,693,3,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",1rDzUqMRA9VdGCIwzgfeh9,231000.0,0.59,0.0199,0.654,0.721,0.107,0.223,-7.85,0.0265,127.996,5.0,4.0
Gojira,Flying Whales,751,2,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",6SJ2LK3yMdGzC4AEcXJZo4,464453.0,0.267,0.000237,0.924,0.0362,0.19,0.209,-3.755,0.0818,95.431,7.0,4.0
Gojira,Fortitude,1143,9,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",7kZkDEYLQ7eBgiPlzhBtGI,127578.0,0.862,0.109,0.266,0.941,0.112,0.507,-10.534,0.0369,129.925,8.0,4.0
Gojira,From Mars,144,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",66zWscDn7cl5osZGXOKNuv,144786.0,0.512,0.307,0.579,0.00157,0.419,0.372,-13.751,0.0404,125.892,2.0,4.0
Gojira,Grind,2672,8,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",0EDk9FulhYuWOANSW7wvLT,334091.0,0.261,3.41e-05,0.963,0.956,0.309,0.271,-5.306,0.0503,113.015,2.0,4.0
Gojira,Hold On,3162,10,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",6wmt81xEPYc6UkXI2PEstE,330188.0,0.226,0.000919,0.923,0.744,0.377,0.0998,-4.444,0.0694,134.09,2.0,4.0
Gojira,Into The Storm,2978,11,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",6TCxtJhcwImUhRzdPXRURA,302293.0,0.245,0.00141,0.972,0.68,0.131,0.107,-6.387,0.0739,105.939,2.0,4.0
Gojira,L'enfant sauvage,771,4,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",,,,,,,,,,,,,
Gojira,New Found,3564,9,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",3Kl4f3sVKb8iwQ8ZffHim6,396634.0,0.265,5.52e-05,0.878,0.783,0.0404,0.314,-5.257,0.0631,105.134,7.0,4.0
Gojira,Pray,626,3,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",4XPrEwXIu8UhlggytlSqPr,313866.0,0.436,0.00141,0.947,0.801,0.123,0.0645,-6.237,0.0479,102.988,7.0,4.0
Gojira,Silvera,212,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",5uunXHE4kIW6uS4HWAXaOQ,212653.0,0.333,3.19e-06,0.959,0.0563,0.299,0.242,-4.348,0.072,137.052,2.0,4.0
Gojira,Sphinx,2475,12,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",6PhrbFbRW3Cchrv6klsLF5,240358.0,0.472,0.000101,0.915,0.714,0.133,0.337,-4.844,0.0401,97.015,2.0,4.0
Gojira,Stranded,538,2,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",60fUDmIWuKhngaeBIVhqIV,269533.0,0.513,9.59e-05,0.88,0.00614,0.0824,0.495,-4.69,0.0309,92.358,7.0,4.0
Gojira,The Chant,3633,12,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",41DA32rbYp3PoLCAJeup0J,312751.0,0.494,1.74e-05,0.874,0.0621,0.0873,0.485,-3.831,0.031,124.064,8.0,4.0
Gojira,The Shooting Star,342,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",6HQfFAupOMsmfWV4CbG1Kj,342346.0,0.497,0.00158,0.844,0.0854,0.155,0.32,-5.055,0.0346,126.137,2.0,4.0
Gojira,The Trails,2166,9,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",3w3Niv9YyqdPAdFsnu3Hj8,247286.0,0.624,0.039,0.784,0.2,0.182,0.151,-6.877,0.0306,126.007,9.0,4.0
Gojira,The Wild Healer,108,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",1Pa0DVjBUGreCBHIh81G50,108293.0,0.481,0.00979,0.629,0.667,0.206,0.416,-8.567,0.0283,81.008,9.0,4.0
Gojira,The art of dying,594,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",7iMQChXFK33TS49QWhE4tt,594213.0,0.493,0.000308,0.83,0.543,0.102,0.114,-5.983,0.105,137.967,0.0,4.0
Gojira,To Sirius,337,1,"['alternative metal', 'french death metal', 'french metal', 'metal', 'nu metal', 'progressive groove metal']",0UqumIKa2ORkRjKMDsWn97,337840.0,0.251,3.45e-06,0.996,0.00962,0.228,0.0366,-3.259,0.272,131.782,0.0,4.0
Grave Digger,Rebellion (The Clans Are Marching) - Remastered Version,244,1,"['german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'speed metal']",1P5B3ARqjPkB9yCNPZq9jV,244760.0,0.483,0.018,0.893,0.00075,0.162,0.2,-3.785,0.0652,131.681,4.0,4.0
Graveyard,The Siren,360,1,"['modern blues rock', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock']",6w6ztw7uViCx89B81b3yMj,360586.0,0.408,0.273,0.471,0.00119,0.137,0.302,-6.969,0.0446,122.537,7.0,3.0
Graveyard,Uncomfortably Numb,371,1,"['modern blues rock', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'swedish stoner rock']",7fkrL92gTwmgy0urZ4NIxR,371160.0,0.388,0.0955,0.565,0.00589,0.107,0.212,-7.856,0.0349,112.812,5.0,4.0
Guano Apes,Open Your Eyes,187,1,"['alternative metal', 'funk metal', 'funk rock', 'german alternative rock', 'german rock', 'nu metal']",5oxpT46KeiEuckYnChgFFT,187560.0,0.645,0.00527,0.948,0.0,0.33,0.369,-6.614,0.0664,111.571,0.0,4.0
Guns N' Roses,Civil War,29,2,"['glam metal', 'hard rock', 'rock']",6i4Qi1mJxXjqNIL9HfJhRs,462093.0,0.336,0.0793,0.787,0.0648,0.32,0.383,-8.803,0.0732,140.003,10.0,4.0
Guns N' Roses,Don't Cry (Original),283,1,"['glam metal', 'hard rock', 'rock']",,,,,,,,,,,,,
Guns N' Roses,This I Love,334,1,"['glam metal', 'hard rock', 'rock']",2FEWcWHnDmGD6WSqpW4VYu,334373.0,0.263,0.603,0.442,2.99e-06,0.106,0.133,-8.279,0.0309,92.179,8.0,4.0
HIM,Wings of a Butterfly,211,1,"['dark rock', 'finnish alternative rock', 'gothic metal']",6M69lSKKH2id01UXyp7Vk9,211679.0,0.432,0.0152,0.776,0.0153,0.834,0.667,-3.474,0.0443,128.038,8.0,4.0
Haggard,Awaking the Centuries,574,1,['symphonic metal'],4Rf3PKwL8PLBn73MU59Bxm,574026.0,0.303,0.0839,0.756,0.0288,0.254,0.312,-7.397,0.0629,77.237,9.0,4.0
Haggard,Eppur si muove,495,1,['symphonic metal'],202FjRMm8kfDiV5LYAlfWK,499026.0,0.356,0.0561,0.798,0.00075,0.124,0.212,-5.597,0.0664,94.511,9.0,1.0
Haggard,Herr Mannelig,290,1,['symphonic metal'],0CK3hcpHOBzl8nbxQ85NFr,290680.0,0.477,0.524,0.796,0.000425,0.105,0.348,-4.9,0.0644,158.167,7.0,4.0
Haggard,Per Aspera Ad Astra,400,1,['symphonic metal'],4gMx3t3Pajc0kY4jGcGfXI,400320.0,0.254,0.0329,0.869,0.0,0.0849,0.207,-4.788,0.081,174.103,9.0,3.0
Haken,1985,252,1,"['djent', 'neo classical metal', 'progressive metal', 'symphonic rock']",3Llikc7f9KKGYwbrEfAYtk,548746.0,0.526,0.000388,0.93,0.0117,0.0713,0.66,-4.869,0.0527,142.005,6.0,1.0
Haken,Cockroach King,494,1,"['djent', 'neo classical metal', 'progressive metal', 'symphonic rock']",0J1CIpL8IuUf0OyijwkMFj,494573.0,0.546,0.0366,0.633,0.000127,0.478,0.426,-6.287,0.0309,170.148,6.0,4.0
Haken,Invasion,402,1,"['djent', 'neo classical metal', 'progressive metal', 'symphonic rock']",3aIfwIzQbTuWb9mBuCW4ob,402186.0,0.642,0.0202,0.813,0.00624,0.0916,0.327,-7.292,0.0594,119.988,6.0,3.0
Haken,The Good Doctor,235,1,"['djent', 'neo classical metal', 'progressive metal', 'symphonic rock']",6UvK7paq5HLuUxo3ksVmlj,235973.0,0.396,0.000119,0.891,0.00499,0.172,0.381,-5.138,0.0772,200.011,4.0,4.0
Hardline,Before This,234,1,"['album rock', 'glam metal', 'hard rock', 'melodic hard rock', 'modern hard rock', 'sleaze rock']",2k0lWGRwx7CO6XMPacsLHi,234066.0,0.488,0.00853,0.785,1.19e-06,0.198,0.513,-5.856,0.0353,127.252,1.0,4.0
Helloween,A Tale That Wasn't Right,283,1,"['german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",6Fd53Af2royyl5btFfgzlB,283693.0,0.315,0.291,0.554,0.0,0.255,0.201,-7.739,0.0337,118.145,9.0,4.0
Helloween,Forever and One (Neverland),234,1,"['german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",0B6qYQS41EcbC66r7c4DBB,234533.0,0.176,0.0575,0.726,3.01e-06,0.148,0.374,-7.074,0.0537,185.66,8.0,3.0
Helloween,Hocus Pocus,403,1,"['german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",7d6rZfFch5n1eexorZew4n,403866.0,0.373,0.000635,0.774,0.532,0.346,0.404,-5.233,0.0774,181.983,1.0,4.0
Hoobastank,Out Of Control,162,1,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",6mjHiGwrRGE8LVCXVc5QDU,162106.0,0.443,0.00161,0.973,0.0,0.353,0.458,-4.386,0.133,157.872,4.0,4.0
Iced Earth,A Question of Heaven,288,1,"['hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'speed metal', 'us power metal']",4yGvqBiEK3fHkkrU54vxAP,468400.0,0.323,0.00409,0.735,0.0164,0.105,0.207,-10.766,0.0398,133.354,3.0,4.0
Iced Earth,Ghost of Freedom,311,1,"['hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'speed metal', 'us power metal']",2DUz22ncVE4Vw44sn3lvJa,311706.0,0.601,0.0118,0.609,4.73e-06,0.0651,0.515,-9.666,0.0312,120.191,6.0,4.0
Iced Earth,Melancholy (Holy Martyr),2,2,"['hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'speed metal', 'us power metal']",69FrkutQvM0kwdcP5oF5UI,287226.0,0.337,0.000271,0.86,7.44e-05,0.0864,0.129,-8.215,0.0773,120.074,3.0,4.0
Igorrr,Apopathodiaphulatophobie,24,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",1k0FBEI7mBttj5AyOJJmxM,122210.0,0.535,0.00015,0.959,0.468,0.0801,0.367,-5.382,0.121,95.0,8.0,3.0
Igorrr,Au Revoir,384,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",635E5jDTDU08wLrSf7VPE9,326531.0,0.264,0.0925,0.694,0.106,0.107,0.296,-8.269,0.0499,157.914,10.0,3.0
Igorrr,Camel Dancefloor,508,4,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",6QN0mXlZOwfQoFs5yu55Pg,193066.0,0.525,0.00135,0.89,0.813,0.0822,0.604,-4.222,0.0557,160.083,2.0,4.0
Igorrr,Caros,49,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",4Z9ySwLOyhbAtxlbFMih5o,49504.0,0.224,0.892,0.315,0.0,0.0982,0.0816,-10.03,0.0352,133.827,9.0,4.0
Igorrr,Cheval,254,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",5gXKwH68RrWzpf6DdPa3vM,186285.0,0.605,0.0264,0.867,0.000182,0.877,0.377,-5.362,0.0847,105.049,5.0,3.0
Igorrr,Cruciform Dachshund,220,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",75LUWVqUd0PXPKdQrxnDBV,220879.0,0.329,2.09e-05,0.971,0.802,0.125,0.212,-1.495,0.121,134.628,11.0,3.0
Igorrr,Dentist,41,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",39d9jIRimICOgyt9O49FNK,41465.0,0.471,0.532,0.987,0.924,0.274,0.339,-8.808,0.0409,90.004,2.0,4.0
Igorrr,Double Monk,400,3,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",5Wvsg0WKBqKGgEMp0tBl2q,174764.0,0.599,2.54e-05,0.918,0.758,0.164,0.293,-4.885,0.132,100.037,6.0,3.0
Igorrr,Downgrade Desert,264,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",79xLxZrpdURjzJmdHKB85a,263520.0,0.579,0.000964,0.696,0.206,0.122,0.0397,-5.812,0.0363,109.992,9.0,4.0
Igorrr,Excessive Funeral,113,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",4u2JocCfvaQL0mxtdGDMu9,207796.0,0.463,0.000528,0.989,0.73,0.129,0.135,-1.58,0.108,109.995,1.0,4.0
Igorrr,Fryzura Konika,168,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",37xSKAU8Fuizs4DLanc4Z8,168018.0,0.474,0.00284,0.991,0.885,0.122,0.261,-1.188,0.0632,126.111,7.0,4.0
Igorrr,Half a Pony,141,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",6pQxlSkrJcPJZTR4Dp9G7x,141689.0,0.488,0.00117,0.938,0.796,0.15,0.362,-2.015,0.0765,90.72,10.0,4.0
Igorrr,Houmous,911,7,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",0Zy1tSVAQ8pIugxsEbeAar,211565.0,0.653,0.0139,0.83,0.692,0.0737,0.661,-6.867,0.0819,114.793,6.0,4.0
Igorrr,Melting Nails,157,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",63EJvydI9h8MQcbwe1topt,157014.0,0.347,0.000649,0.992,0.675,0.168,0.774,-3.916,0.107,159.875,10.0,4.0
Igorrr,Moldy Eye,266,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",2UUkjr0F0sbqRJ6N3Xd9Lk,266727.0,0.437,0.000345,0.982,0.674,0.0803,0.185,-2.85,0.259,104.437,11.0,4.0
Igorrr,Nervous Waltz,225,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",0GOytj5zpFRpjGN04FLmHT,203186.0,0.623,0.00804,0.778,0.0819,0.0449,0.116,-4.887,0.0374,135.087,1.0,3.0
Igorrr,Opus Brain,605,2,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",4B0NS0jrYy9CeFLsZsT7oQ,325714.0,0.391,0.000777,0.952,0.0659,0.0595,0.0883,-5.21,0.113,174.978,8.0,4.0
Igorrr,Pavor Nocturnus,259,1,"['avant-garde metal', 'breakcore', 'cybergrind', 'french metal', 'opera metal']",7qYEAT0IEwqgRePYXSsy59,259275.0,0.43,0.00064,0.995,0.808,0.222,0.417,-3.254,0.0952,173.976,11.0,3.0
